order_id,customer_id,order_date,country,total_amount
554869,16525.0,2011-05-27 10:55:00,United Kingdom,338.28000000000003
554906,14194.0,2011-05-27 11:41:00,United Kingdom,670.61
554915,16133.0,2011-05-27 12:23:00,United Kingdom,325.6
554916,17345.0,2011-05-27 12:26:00,United Kingdom,82.79
554917,15104.0,2011-05-27 12:29:00,United Kingdom,652.8
554918,17345.0,2011-05-27 12:29:00,United Kingdom,45.54
554919,13225.0,2011-05-27 12:38:00,United Kingdom,537.0
554920,16275.0,2011-05-27 12:41:00,United Kingdom,559.87
554921,13854.0,2011-05-27 12:44:00,United Kingdom,411.59999999999997
554922,14735.0,2011-05-27 12:47:00,United Kingdom,316.1
554923,14735.0,2011-05-27 12:48:00,United Kingdom,89.7
554924,12748.0,2011-05-27 12:54:00,United Kingdom,12.850000000000001
554927,16726.0,2011-05-27 13:00:00,United Kingdom,191.4
554929,13018.0,2011-05-27 13:16:00,United Kingdom,366.87
554932,12999.0,2011-05-27 13:24:00,United Kingdom,76.5
554933,13232.0,2011-05-27 13:26:00,United Kingdom,260.21
554934,12971.0,2011-05-27 13:29:00,United Kingdom,65.9
554935,14338.0,2011-05-27 13:30:00,United Kingdom,579.97
554936,12971.0,2011-05-27 13:30:00,United Kingdom,100.19999999999999
554937,15402.0,2011-05-27 13:32:00,United Kingdom,440.99
554938,12876.0,2011-05-27 13:34:00,Belgium,726.43
554939,15311.0,2011-05-27 13:49:00,United Kingdom,373.03999999999996
554940,12494.0,2011-05-27 13:49:00,France,403.09000000000003
554941,16016.0,2011-05-27 13:53:00,United Kingdom,127.19
554942,17841.0,2011-05-27 14:01:00,United Kingdom,157.57999999999998
554943,13798.0,2011-05-27 14:10:00,United Kingdom,556.3
554944,18073.0,2011-05-27 14:12:00,United Kingdom,178.08
554946,18242.0,2011-05-27 14:22:00,United Kingdom,379.82
554947,12748.0,2011-05-27 14:29:00,United Kingdom,100.48
554948,14447.0,2011-05-27 14:29:00,United Kingdom,336.03000000000003
554949,14092.0,2011-05-27 14:44:00,United Kingdom,327.66
554950,14227.0,2011-05-27 14:48:00,United Kingdom,797.48
554951,16323.0,2011-05-27 14:48:00,United Kingdom,207.50000000000003
554952,14227.0,2011-05-27 14:48:00,United Kingdom,81.0
554953,14227.0,2011-05-27 14:49:00,United Kingdom,17.4
554954,14227.0,2011-05-27 14:50:00,United Kingdom,179.67000000000002
554955,17412.0,2011-05-27 14:55:00,United Kingdom,120.7
554963,14625.0,2011-05-27 15:32:00,United Kingdom,314.1
554964,15867.0,2011-05-27 15:57:00,United Kingdom,252.3
554965,14560.0,2011-05-27 16:00:00,United Kingdom,67.15
554966,16034.0,2011-05-27 16:17:00,United Kingdom,146.4
554968,17961.0,2011-05-27 16:24:00,United Kingdom,94.41
554969,14976.0,2011-05-27 16:30:00,United Kingdom,178.74
554974,14031.0,2011-05-27 17:14:00,United Kingdom,1100.55
554975,17819.0,2011-05-29 10:40:00,United Kingdom,843.0600000000001
554976,15046.0,2011-05-29 10:57:00,United Kingdom,320.35
554977,16444.0,2011-05-29 11:03:00,United Kingdom,121.0
554978,16889.0,2011-05-29 11:05:00,United Kingdom,350.06
554979,16931.0,2011-05-29 11:34:00,United Kingdom,161.58
554980,17613.0,2011-05-29 11:59:00,United Kingdom,55.2
554981,17613.0,2011-05-29 12:06:00,United Kingdom,415.04
554982,17152.0,2011-05-29 12:16:00,United Kingdom,1155.6
554984,17152.0,2011-05-29 12:19:00,United Kingdom,218.0
554985,12426.0,2011-05-29 12:26:00,Germany,582.73
554986,14451.0,2011-05-29 12:35:00,United Kingdom,360.0
554987,14823.0,2011-05-29 12:48:00,United Kingdom,68.65
554988,15897.0,2011-05-29 13:32:00,United Kingdom,119.71000000000001
554989,15897.0,2011-05-29 13:50:00,United Kingdom,102.34
554990,16567.0,2011-05-29 13:57:00,United Kingdom,308.03999999999996
554991,14823.0,2011-05-29 14:03:00,United Kingdom,142.0
554992,16686.0,2011-05-29 14:08:00,United Kingdom,382.14
554993,17051.0,2011-05-29 14:13:00,United Kingdom,247.14000000000001
554994,14606.0,2011-05-29 14:18:00,United Kingdom,149.01
554995,18109.0,2011-05-29 14:23:00,United Kingdom,161.71
554996,16407.0,2011-05-29 14:28:00,United Kingdom,194.4
554997,16746.0,2011-05-29 15:35:00,United Kingdom,321.96000000000004
554998,15925.0,2011-05-29 15:35:00,United Kingdom,207.15
554999,15547.0,2011-05-29 15:44:00,United Kingdom,407.43
555000,18232.0,2011-05-31 08:03:00,United Kingdom,263.13
555001,16566.0,2011-05-31 08:32:00,United Kingdom,185.22000000000003
555002,17682.0,2011-05-31 08:50:00,United Kingdom,350.12
555003,12787.0,2011-05-31 09:36:00,Netherlands,158.1
555004,13549.0,2011-05-31 09:37:00,United Kingdom,105.35
555005,16656.0,2011-05-31 09:38:00,United Kingdom,1093.44
555007,13694.0,2011-05-31 09:52:00,United Kingdom,208.79999999999998
555008,17061.0,2011-05-31 10:24:00,United Kingdom,382.70000000000005
555009,17340.0,2011-05-31 10:32:00,United Kingdom,607.74
555010,17450.0,2011-05-31 10:38:00,United Kingdom,213.12
555011,16168.0,2011-05-31 10:43:00,United Kingdom,75.0
555012,16814.0,2011-05-31 10:43:00,United Kingdom,420.43
555015,16558.0,2011-05-31 10:45:00,United Kingdom,613.54
555016,13113.0,2011-05-31 11:09:00,United Kingdom,792.5
555017,16801.0,2011-05-31 11:14:00,United Kingdom,213.05
555025,17648.0,2011-05-31 11:21:00,United Kingdom,474.02
555028,17648.0,2011-05-31 11:22:00,United Kingdom,49.5
555070,15863.0,2011-05-31 11:36:00,United Kingdom,9.2
555073,16470.0,2011-05-31 11:39:00,United Kingdom,129.32
555075,16013.0,2011-05-31 12:05:00,United Kingdom,382.5
555076,13900.0,2011-05-31 12:11:00,United Kingdom,374.87
555077,17975.0,2011-05-31 12:42:00,United Kingdom,147.48
555091,12748.0,2011-05-31 12:50:00,United Kingdom,170.02
555092,16483.0,2011-05-31 13:08:00,United Kingdom,139.35
555093,12720.0,2011-05-31 13:15:00,Germany,74.96
555094,13398.0,2011-05-31 13:17:00,United Kingdom,457.34
555095,12540.0,2011-05-31 13:32:00,Spain,1306.49
555096,12682.0,2011-05-31 13:32:00,France,458.84
555097,16333.0,2011-05-31 13:38:00,United Kingdom,177.60000000000002
555098,16333.0,2011-05-31 13:39:00,United Kingdom,310.8
555099,16333.0,2011-05-31 13:39:00,United Kingdom,602.08
555101,13070.0,2011-05-31 13:45:00,United Kingdom,228.8
555102,14819.0,2011-05-31 13:50:00,United Kingdom,84.72
555103,17454.0,2011-05-31 13:58:00,United Kingdom,104.0
555104,17949.0,2011-05-31 14:02:00,United Kingdom,816.0
555106,12790.0,2011-05-31 14:14:00,Netherlands,324.92
555107,12594.0,2011-05-31 14:14:00,Italy,587.45
555108,18231.0,2011-05-31 14:18:00,United Kingdom,671.02
555109,16023.0,2011-05-31 14:19:00,United Kingdom,322.85
555110,17841.0,2011-05-31 14:34:00,United Kingdom,197.55
555111,16434.0,2011-05-31 14:37:00,United Kingdom,201.26999999999998
555112,17725.0,2011-05-31 14:48:00,United Kingdom,314.47
555113,18190.0,2011-05-31 14:48:00,United Kingdom,113.0
555114,13571.0,2011-05-31 14:55:00,United Kingdom,120.59
555116,16919.0,2011-05-31 15:16:00,United Kingdom,317.3
555119,15163.0,2011-05-31 15:22:00,United Kingdom,155.0
555124,18204.0,2011-05-31 15:26:00,United Kingdom,549.43
555125,13481.0,2011-05-31 15:26:00,United Kingdom,313.71000000000004
555127,15241.0,2011-05-31 15:30:00,United Kingdom,368.1
555133,16810.0,2011-05-31 15:32:00,United Kingdom,309.54
555147,13505.0,2011-05-31 15:41:00,Switzerland,906.4
555156,15643.0,2011-06-01 07:37:00,United Kingdom,39.45
555157,15643.0,2011-06-01 07:38:00,United Kingdom,287.45
555158,14842.0,2011-06-01 08:38:00,United Kingdom,1378.48
555159,15124.0,2011-06-01 09:06:00,United Kingdom,90.75
555160,14646.0,2011-06-01 09:18:00,Netherlands,1799.6
555161,12423.0,2011-06-01 09:26:00,Belgium,84.92
555162,12473.0,2011-06-01 10:15:00,Germany,672.1899999999999
555164,14646.0,2011-06-01 10:24:00,Netherlands,3623.2
555194,16422.0,2011-06-01 11:13:00,United Kingdom,588.36
555195,15240.0,2011-06-01 11:27:00,United Kingdom,416.28000000000003
555198,15916.0,2011-06-01 11:52:00,United Kingdom,113.35
555199,14606.0,2011-06-01 12:05:00,United Kingdom,109.36999999999999
555200,17315.0,2011-06-01 12:05:00,United Kingdom,262.61
555201,16969.0,2011-06-01 12:10:00,United Kingdom,397.36
555202,16813.0,2011-06-01 12:11:00,United Kingdom,110.55
555203,17191.0,2011-06-01 12:13:00,United Kingdom,354.82
555207,16818.0,2011-06-01 12:19:00,United Kingdom,421.73
555213,13094.0,2011-06-01 12:22:00,United Kingdom,152.64000000000001
555232,14597.0,2011-06-01 12:33:00,United Kingdom,165.1
555233,13917.0,2011-06-01 12:46:00,United Kingdom,65.38
555234,14515.0,2011-06-01 12:54:00,United Kingdom,340.25
555240,15039.0,2011-06-01 13:07:00,United Kingdom,213.86
555241,14377.0,2011-06-01 13:32:00,United Kingdom,302.45
555242,16424.0,2011-06-01 13:40:00,United Kingdom,133.56
555243,13475.0,2011-06-01 13:52:00,United Kingdom,153.3
555245,14800.0,2011-06-01 14:12:00,United Kingdom,198.46
555247,14315.0,2011-06-01 14:42:00,United Kingdom,325.8
555249,17472.0,2011-06-01 14:57:00,United Kingdom,259.27
555251,13062.0,2011-06-01 15:12:00,United Kingdom,346.98
555257,17596.0,2011-06-01 15:28:00,United Kingdom,541.95
555259,13069.0,2011-06-01 15:31:00,United Kingdom,90.6
555260,13263.0,2011-06-01 15:34:00,United Kingdom,161.87
555263,15192.0,2011-06-01 15:47:00,United Kingdom,422.99
555264,17757.0,2011-06-01 16:03:00,United Kingdom,122.74000000000001
555266,15611.0,2011-06-01 16:12:00,United Kingdom,100.6
555270,17723.0,2011-06-01 16:23:00,United Kingdom,415.00000000000006
555279,16348.0,2011-06-01 17:42:00,United Kingdom,127.62
555280,17162.0,2011-06-02 09:02:00,United Kingdom,233.92
555281,17162.0,2011-06-02 09:03:00,United Kingdom,47.75
555282,12709.0,2011-06-02 09:04:00,Germany,1225.26
555283,17162.0,2011-06-02 09:04:00,United Kingdom,64.3
555284,14298.0,2011-06-02 09:37:00,United Kingdom,3056.7200000000003
555285,14298.0,2011-06-02 09:38:00,United Kingdom,362.7
555286,14298.0,2011-06-02 09:40:00,United Kingdom,51.0
555287,14298.0,2011-06-02 09:42:00,United Kingdom,214.94
555289,15078.0,2011-06-02 10:00:00,United Kingdom,345.7
555312,16484.0,2011-06-02 10:39:00,United Kingdom,285.7
555340,13334.0,2011-06-02 11:33:00,United Kingdom,1071.4
555343,15918.0,2011-06-02 11:42:00,United Kingdom,192.23
555344,15311.0,2011-06-02 11:45:00,United Kingdom,1541.98
555347,14389.0,2011-06-02 12:04:00,United Kingdom,311.14
555348,15184.0,2011-06-02 12:06:00,United Kingdom,235.23000000000002
555349,16729.0,2011-06-02 12:08:00,United Kingdom,294.69
555350,17652.0,2011-06-02 12:08:00,United Kingdom,811.36
555351,13408.0,2011-06-02 12:37:00,United Kingdom,397.8
555352,15838.0,2011-06-02 12:46:00,United Kingdom,2105.98
555353,16928.0,2011-06-02 13:22:00,United Kingdom,156.2
555356,16672.0,2011-06-02 13:29:00,United Kingdom,352.8
555359,18135.0,2011-06-02 14:04:00,United Kingdom,109.82000000000001
555363,14453.0,2011-06-02 14:15:00,United Kingdom,119.93
555367,17900.0,2011-06-02 14:28:00,United Kingdom,79.8
555368,13437.0,2011-06-02 14:30:00,United Kingdom,1440.9
555381,17900.0,2011-06-02 14:38:00,United Kingdom,32.4
555382,17133.0,2011-06-02 14:46:00,United Kingdom,1437.12
555383,12517.0,2011-06-02 15:13:00,Germany,766.95
555385,15658.0,2011-06-02 15:22:00,United Kingdom,7.5
555388,17719.0,2011-06-02 15:48:00,United Kingdom,305.85
555389,14543.0,2011-06-02 16:26:00,United Kingdom,233.75
555392,14221.0,2011-06-02 16:59:00,United Kingdom,30.0
555393,14221.0,2011-06-02 17:00:00,United Kingdom,759.85
555394,12971.0,2011-06-02 17:03:00,United Kingdom,126.44
555395,12971.0,2011-06-02 17:04:00,United Kingdom,94.68
555396,16529.0,2011-06-02 17:23:00,United Kingdom,455.25
555399,15555.0,2011-06-02 17:41:00,United Kingdom,123.74999999999999
555400,14088.0,2011-06-02 17:50:00,United Kingdom,5913.9
555401,14088.0,2011-06-02 17:51:00,United Kingdom,1896.0300000000002
555403,12676.0,2011-06-02 18:06:00,Sweden,121.55
555405,17531.0,2011-06-02 19:17:00,United Kingdom,296.7
555406,17231.0,2011-06-02 19:50:00,United Kingdom,393.59
555407,12775.0,2011-06-03 07:48:00,Netherlands,419.8
555408,13294.0,2011-06-03 08:54:00,United Kingdom,390.09
555410,16239.0,2011-06-03 09:30:00,United Kingdom,347.9
555412,13069.0,2011-06-03 09:46:00,United Kingdom,61.3
555413,17994.0,2011-06-03 09:50:00,United Kingdom,228.63
555414,16230.0,2011-06-03 10:06:00,United Kingdom,266.1
555415,14500.0,2011-06-03 10:08:00,United Kingdom,284.85
555416,14408.0,2011-06-03 10:15:00,United Kingdom,376.15
555417,12601.0,2011-06-03 10:17:00,Germany,68.1
555418,15498.0,2011-06-03 10:19:00,United Kingdom,1299.04
555419,15498.0,2011-06-03 10:20:00,United Kingdom,17.0
555420,13458.0,2011-06-03 10:29:00,United Kingdom,630.46
555422,12779.0,2011-06-03 10:37:00,Poland,25.0
555470,12455.0,2011-06-03 11:33:00,Spain,264.4
555471,16117.0,2011-06-03 11:42:00,United Kingdom,232.21
555472,16701.0,2011-06-03 11:46:00,United Kingdom,303.12
555473,14700.0,2011-06-03 11:59:00,United Kingdom,836.05
555476,16593.0,2011-06-03 12:17:00,United Kingdom,185.9
555477,12359.0,2011-06-03 12:26:00,Cyprus,1109.32
555478,13777.0,2011-06-03 12:28:00,United Kingdom,1139.04
555479,15189.0,2011-06-03 12:35:00,United Kingdom,229.26000000000002
555485,17722.0,2011-06-03 12:39:00,United Kingdom,357.3
555486,13248.0,2011-06-03 13:05:00,United Kingdom,387.46999999999997
555488,16942.0,2011-06-03 13:43:00,United Kingdom,330.28000000000003
555489,17949.0,2011-06-03 13:48:00,United Kingdom,259.2
555490,17949.0,2011-06-03 13:50:00,United Kingdom,1314.0
555491,16525.0,2011-06-03 14:10:00,United Kingdom,333.0
555492,16967.0,2011-06-03 14:24:00,United Kingdom,319.02
555493,13695.0,2011-06-03 14:26:00,United Kingdom,340.44
555494,15737.0,2011-06-03 14:33:00,United Kingdom,204.85000000000002
555495,17068.0,2011-06-03 14:42:00,United Kingdom,312.75
555496,15405.0,2011-06-03 14:44:00,United Kingdom,349.1
555497,16659.0,2011-06-03 15:03:00,United Kingdom,39.12
555498,13885.0,2011-06-03 15:07:00,United Kingdom,107.65
555499,15812.0,2011-06-03 15:31:00,United Kingdom,289.46
555500,15508.0,2011-06-03 15:32:00,United Kingdom,114.68
555501,15508.0,2011-06-03 15:37:00,United Kingdom,241.48
555504,15508.0,2011-06-03 15:43:00,United Kingdom,15.0
555507,16186.0,2011-06-03 16:39:00,United Kingdom,300.14
555508,16880.0,2011-06-03 16:45:00,United Kingdom,269.88
555509,13435.0,2011-06-03 17:07:00,United Kingdom,443.72
555511,17708.0,2011-06-05 10:12:00,United Kingdom,156.48
555512,18198.0,2011-06-05 10:37:00,United Kingdom,325.68
555513,12980.0,2011-06-05 10:38:00,United Kingdom,892.62
555514,17071.0,2011-06-05 10:41:00,United Kingdom,252.19
555515,17690.0,2011-06-05 10:47:00,United Kingdom,606.63
555516,17706.0,2011-06-05 10:50:00,United Kingdom,302.42
555517,13131.0,2011-06-05 10:54:00,United Kingdom,324.9
555518,14891.0,2011-06-05 10:58:00,United Kingdom,449.38
555519,16682.0,2011-06-05 11:02:00,United Kingdom,525.5
555520,15038.0,2011-06-05 11:14:00,United Kingdom,116.09
555521,13576.0,2011-06-05 11:21:00,United Kingdom,389.61
555522,15796.0,2011-06-05 11:29:00,United Kingdom,273.13
555523,12468.0,2011-06-05 11:36:00,Germany,508.95000000000005
555524,16923.0,2011-06-05 11:37:00,United Kingdom,610.77
555525,14709.0,2011-06-05 11:40:00,United Kingdom,332.9
555526,14364.0,2011-06-05 11:42:00,United Kingdom,645.3
555527,14364.0,2011-06-05 11:44:00,United Kingdom,399.35
555528,15694.0,2011-06-05 11:44:00,United Kingdom,324.72
555530,16923.0,2011-06-05 11:46:00,United Kingdom,61.199999999999996
555531,12678.0,2011-06-05 11:53:00,France,1939.52
555533,15722.0,2011-06-05 12:12:00,United Kingdom,446.6
555534,14682.0,2011-06-05 12:12:00,United Kingdom,31.200000000000003
555535,16458.0,2011-06-05 12:16:00,United Kingdom,166.3
555536,17675.0,2011-06-05 12:28:00,United Kingdom,239.46
555537,15453.0,2011-06-05 12:37:00,United Kingdom,197.09
555538,14512.0,2011-06-05 12:39:00,United Kingdom,148.95999999999998
555539,14472.0,2011-06-05 12:44:00,United Kingdom,201.45
555540,13668.0,2011-06-05 12:48:00,United Kingdom,302.81
555541,16883.0,2011-06-05 12:51:00,United Kingdom,148.7
555542,15108.0,2011-06-05 12:51:00,European Community,387.05
555543,13089.0,2011-06-05 12:59:00,United Kingdom,627.04
555544,14621.0,2011-06-05 13:05:00,United Kingdom,330.61
555545,17735.0,2011-06-05 13:08:00,United Kingdom,873.85
555546,17735.0,2011-06-05 13:09:00,United Kingdom,228.3
555547,12681.0,2011-06-05 13:13:00,France,709.91
555548,17811.0,2011-06-05 13:16:00,United Kingdom,147.05
555549,13637.0,2011-06-05 13:24:00,United Kingdom,262.25
555550,15245.0,2011-06-05 13:29:00,United Kingdom,486.24
555551,14696.0,2011-06-05 13:32:00,United Kingdom,298.79
555552,13610.0,2011-06-05 13:44:00,United Kingdom,124.65
555553,12662.0,2011-06-05 13:45:00,Germany,493.68
555554,13742.0,2011-06-05 13:46:00,United Kingdom,319.0
555555,16963.0,2011-06-05 13:48:00,United Kingdom,110.55000000000001
555556,15704.0,2011-06-05 14:04:00,United Kingdom,568.47
555557,13682.0,2011-06-05 14:06:00,United Kingdom,59.5
555558,14159.0,2011-06-05 14:06:00,United Kingdom,462.53
555559,13862.0,2011-06-05 14:18:00,United Kingdom,300.2
555560,17346.0,2011-06-05 14:20:00,United Kingdom,165.63
555561,16654.0,2011-06-05 14:38:00,United Kingdom,35.400000000000006
555562,17841.0,2011-06-05 14:45:00,United Kingdom,372.36
555564,15005.0,2011-06-05 15:01:00,United Kingdom,296.32
555565,15298.0,2011-06-05 15:06:00,United Kingdom,538.76
555566,14659.0,2011-06-05 15:19:00,United Kingdom,216.63
555567,17050.0,2011-06-05 15:25:00,United Kingdom,459.75
555568,17589.0,2011-06-05 15:25:00,United Kingdom,620.65
555569,12727.0,2011-06-05 15:29:00,France,793.08
555570,15152.0,2011-06-05 15:36:00,United Kingdom,756.1
555571,15462.0,2011-06-05 15:36:00,United Kingdom,105.0
555572,12449.0,2011-06-05 15:37:00,Belgium,858.9300000000001
555573,15349.0,2011-06-05 15:46:00,United Kingdom,366.11
555574,12417.0,2011-06-05 15:46:00,Belgium,437.19
555575,14466.0,2011-06-05 15:47:00,United Kingdom,310.05
555576,13410.0,2011-06-05 15:52:00,United Kingdom,140.4
555577,15301.0,2011-06-05 15:53:00,United Kingdom,557.85
555578,15301.0,2011-06-05 15:54:00,United Kingdom,114.06
555579,13983.0,2011-06-05 16:02:00,United Kingdom,125.19
555580,13983.0,2011-06-05 16:05:00,United Kingdom,10.5
555581,13865.0,2011-06-06 08:04:00,United Kingdom,159.22
555582,14312.0,2011-06-06 09:01:00,United Kingdom,260.57
555583,13534.0,2011-06-06 09:03:00,United Kingdom,304.28000000000003
555584,16906.0,2011-06-06 09:04:00,United Kingdom,181.3
555585,16029.0,2011-06-06 09:12:00,United Kingdom,612.0
555586,14232.0,2011-06-06 09:12:00,United Kingdom,310.79
555587,15687.0,2011-06-06 09:13:00,United Kingdom,277.0
555588,16849.0,2011-06-06 09:16:00,United Kingdom,124.57
555589,12802.0,2011-06-06 09:36:00,Netherlands,427.58
555590,17690.0,2011-06-06 09:39:00,United Kingdom,75.0
555591,15073.0,2011-06-06 09:59:00,United Kingdom,430.98
555592,14215.0,2011-06-06 10:04:00,United Kingdom,176.16
555593,16298.0,2011-06-06 10:06:00,United Kingdom,114.3
555594,13880.0,2011-06-06 10:09:00,United Kingdom,312.94
555601,15852.0,2011-06-06 11:22:00,United Kingdom,57.5
555602,16235.0,2011-06-06 11:26:00,United Kingdom,320.83
555603,16209.0,2011-06-06 11:36:00,United Kingdom,262.11
555604,16612.0,2011-06-06 11:37:00,United Kingdom,428.85
555620,12748.0,2011-06-06 11:46:00,United Kingdom,13.0
555626,16103.0,2011-06-06 11:55:00,United Kingdom,270.8
555627,15805.0,2011-06-06 11:57:00,United Kingdom,130.44
555628,15260.0,2011-06-06 11:59:00,United Kingdom,387.88
555630,14732.0,2011-06-06 12:04:00,United Kingdom,302.72
555631,18118.0,2011-06-06 12:06:00,United Kingdom,191.60999999999999
555632,13798.0,2011-06-06 12:16:00,United Kingdom,509.2
555633,14534.0,2011-06-06 12:22:00,United Kingdom,144.97
555634,13319.0,2011-06-06 12:29:00,United Kingdom,210.06
555635,13319.0,2011-06-06 12:29:00,United Kingdom,272.0
555637,12535.0,2011-06-06 12:47:00,France,371.45
555638,15150.0,2011-06-06 12:51:00,United Kingdom,816.8199999999999
555640,14475.0,2011-06-06 13:06:00,United Kingdom,315.62
555642,18248.0,2011-06-06 13:18:00,United Kingdom,496.46000000000004
555644,16520.0,2011-06-06 13:24:00,United Kingdom,423.65000000000003
555645,18016.0,2011-06-06 13:31:00,United Kingdom,164.01
555646,14135.0,2011-06-06 13:32:00,United Kingdom,320.2
555647,12957.0,2011-06-06 13:43:00,United Kingdom,586.52
555648,14623.0,2011-06-06 13:46:00,United Kingdom,205.18
555649,15386.0,2011-06-06 13:47:00,United Kingdom,394.14
555650,14156.0,2011-06-06 13:48:00,EIRE,958.12
555651,17361.0,2011-06-06 14:02:00,United Kingdom,218.92
555653,17673.0,2011-06-06 14:12:00,United Kingdom,287.19
555654,18236.0,2011-06-06 14:13:00,United Kingdom,181.3
555691,12843.0,2011-06-06 14:31:00,United Kingdom,444.45
555695,16168.0,2011-06-06 14:32:00,United Kingdom,143.5
555701,14498.0,2011-06-06 14:34:00,United Kingdom,147.02
555702,14201.0,2011-06-06 14:35:00,United Kingdom,46.839999999999996
555703,15379.0,2011-06-06 15:06:00,United Kingdom,309.38
555704,14944.0,2011-06-06 15:06:00,United Kingdom,507.70000000000005
555705,14713.0,2011-06-06 15:24:00,United Kingdom,247.60999999999999
555719,12609.0,2011-06-06 15:31:00,Germany,512.8
555720,16611.0,2011-06-06 15:46:00,United Kingdom,129.49
555721,15108.0,2011-06-06 16:01:00,European Community,45.0
555724,15737.0,2011-06-06 16:22:00,United Kingdom,15.0
555725,15737.0,2011-06-06 16:23:00,United Kingdom,34.0
555726,12540.0,2011-06-06 16:23:00,Spain,357.99
555728,17252.0,2011-06-06 16:41:00,United Kingdom,341.96
555731,16655.0,2011-06-07 07:49:00,United Kingdom,418.45
555732,14542.0,2011-06-07 08:19:00,United Kingdom,103.25
555733,16839.0,2011-06-07 08:21:00,United Kingdom,402.08
555734,17696.0,2011-06-07 08:21:00,United Kingdom,343.75
555735,13327.0,2011-06-07 08:54:00,United Kingdom,450.40000000000003
555736,17730.0,2011-06-07 09:13:00,United Kingdom,586.01
555737,16153.0,2011-06-07 09:19:00,United Kingdom,298.19
555738,16825.0,2011-06-07 09:44:00,United Kingdom,318.7
555739,12380.0,2011-06-07 09:49:00,Belgium,607.5500000000001
555740,18226.0,2011-06-07 09:51:00,United Kingdom,387.42
555741,16817.0,2011-06-07 10:05:00,United Kingdom,230.18
555742,16949.0,2011-06-07 10:34:00,United Kingdom,138.0
555743,12868.0,2011-06-07 10:42:00,United Kingdom,248.06
555744,18072.0,2011-06-07 10:44:00,United Kingdom,247.44
555745,14462.0,2011-06-07 10:46:00,United Kingdom,184.52
555746,14606.0,2011-06-07 10:55:00,United Kingdom,105.6
555751,16462.0,2011-06-07 11:07:00,United Kingdom,34.0
555759,13220.0,2011-06-07 11:10:00,United Kingdom,166.8
555798,16422.0,2011-06-07 11:32:00,United Kingdom,1121.1299999999999
555808,14867.0,2011-06-07 11:39:00,United Kingdom,96.14
555810,17091.0,2011-06-07 11:39:00,United Kingdom,585.84
555813,13643.0,2011-06-07 11:40:00,United Kingdom,87.9
555815,13089.0,2011-06-07 11:47:00,United Kingdom,916.74
555816,13089.0,2011-06-07 11:49:00,United Kingdom,47.2
555817,17091.0,2011-06-07 11:51:00,United Kingdom,14.850000000000001
555818,13784.0,2011-06-07 11:59:00,United Kingdom,255.96000000000004
555819,15073.0,2011-06-07 12:00:00,United Kingdom,430.98
555820,16133.0,2011-06-07 12:01:00,United Kingdom,304.71999999999997
555829,13330.0,2011-06-07 12:18:00,United Kingdom,392.4
555832,15969.0,2011-06-07 12:19:00,United Kingdom,308.7
555834,12891.0,2011-06-07 12:31:00,United Kingdom,85.0
555835,14525.0,2011-06-07 12:34:00,United Kingdom,783.07
555836,13098.0,2011-06-07 12:36:00,United Kingdom,531.36
555839,13283.0,2011-06-07 12:39:00,United Kingdom,25.5
555840,15805.0,2011-06-07 12:46:00,United Kingdom,70.2
555841,14583.0,2011-06-07 12:47:00,United Kingdom,139.82
555842,17874.0,2011-06-07 12:54:00,United Kingdom,122.76
555843,12584.0,2011-06-07 13:00:00,Italy,159.11
555844,14711.0,2011-06-07 13:10:00,United Kingdom,160.15
555845,17015.0,2011-06-07 13:19:00,United Kingdom,524.5
555846,14180.0,2011-06-07 13:21:00,United Kingdom,149.15
555847,14880.0,2011-06-07 13:27:00,United Kingdom,234.07
555848,16081.0,2011-06-07 13:31:00,United Kingdom,424.24
555849,13266.0,2011-06-07 13:33:00,United Kingdom,315.86
555850,16550.0,2011-06-07 13:35:00,United Kingdom,387.42
555851,13050.0,2011-06-07 13:37:00,United Kingdom,585.17
555852,17429.0,2011-06-07 13:38:00,United Kingdom,189.28
555853,14375.0,2011-06-07 13:44:00,United Kingdom,257.68
555854,12748.0,2011-06-07 13:47:00,United Kingdom,167.81
555855,15311.0,2011-06-07 13:56:00,United Kingdom,2517.44
555856,17124.0,2011-06-07 14:02:00,United Kingdom,298.89
555857,16393.0,2011-06-07 14:03:00,United Kingdom,133.62
555858,14911.0,2011-06-07 14:12:00,EIRE,254.31
555859,17987.0,2011-06-07 14:22:00,United Kingdom,198.57
555861,12990.0,2011-06-07 14:27:00,United Kingdom,166.4
555862,12757.0,2011-06-07 14:28:00,Portugal,243.2
555863,17026.0,2011-06-07 14:28:00,United Kingdom,121.67999999999999
555865,14530.0,2011-06-07 14:30:00,United Kingdom,413.93
555866,16841.0,2011-06-07 14:38:00,United Kingdom,306.68
555870,17707.0,2011-06-07 15:03:00,United Kingdom,68.7
555871,18073.0,2011-06-07 15:04:00,United Kingdom,263.16
555872,13395.0,2011-06-07 15:04:00,United Kingdom,307.72
555875,12748.0,2011-06-07 15:17:00,United Kingdom,7.25
555876,15799.0,2011-06-07 15:28:00,United Kingdom,161.02
555884,17389.0,2011-06-07 15:44:00,United Kingdom,147.62
555896,15640.0,2011-06-07 16:04:00,United Kingdom,1008.61
555916,14958.0,2011-06-07 16:16:00,United Kingdom,181.63
555917,17854.0,2011-06-07 16:21:00,United Kingdom,199.5
555918,16098.0,2011-06-07 16:21:00,United Kingdom,211.92000000000002
555920,18102.0,2011-06-07 16:35:00,United Kingdom,10999.52
