customer_id,recency_score,frequency_score,monetary_score,rfm_score,segment
14321.0,5,3,4,12,Loyal Customers
14323.0,2,2,3,7,About to Sleep
14326.0,1,1,1,3,Hibernating
14327.0,2,1,2,5,Hibernating
14329.0,4,4,5,13,Champions
14331.0,2,2,2,6,Hibernating
14332.0,4,3,3,10,Potential Loyalists
14333.0,3,1,2,6,Promising
14334.0,4,4,5,13,Champions
14335.0,4,2,2,8,New Customers
14336.0,4,3,4,11,Loyal Customers
14338.0,2,2,3,7,About to Sleep
14339.0,1,1,2,4,Hibernating
14340.0,1,1,1,3,Hibernating
14341.0,3,4,5,12,Potential Loyalists
14342.0,4,3,3,10,Potential Loyalists
14344.0,2,4,3,9,Need Attention
14345.0,3,1,1,5,Promising
14346.0,2,2,4,8,About to Sleep
14348.0,1,1,2,4,Hibernating
14349.0,5,1,1,7,New Customers
14350.0,1,1,2,4,Hibernating
14351.0,2,1,1,4,Hibernating
14352.0,2,3,4,9,Need Attention
14353.0,1,1,1,3,Hibernating
14354.0,5,2,1,8,New Customers
14355.0,1,1,1,3,Hibernating
14356.0,2,2,3,7,About to Sleep
14357.0,3,1,1,5,Promising
14359.0,4,3,3,10,Potential Loyalists
14360.0,4,3,5,12,Loyal Customers
14362.0,4,1,1,6,New Customers
14364.0,2,4,5,11,At Risk
14367.0,5,5,5,15,Champions
14368.0,1,1,1,3,Hibernating
14371.0,1,1,1,3,Hibernating
14373.0,1,1,1,3,Hibernating
14375.0,1,1,2,4,Hibernating
14377.0,1,2,3,6,About to Sleep
14379.0,3,2,2,7,Promising
14381.0,3,1,1,5,Promising
14382.0,4,1,3,8,Cannot Lose
14383.0,3,3,4,10,Potential Loyalists
14385.0,5,3,1,9,Cannot Lose
14386.0,1,1,1,3,Hibernating
14387.0,4,3,4,11,Loyal Customers
14388.0,5,4,5,14,Champions
14389.0,3,2,4,9,Cannot Lose
14390.0,5,4,5,14,Champions
14393.0,1,1,1,3,Hibernating
14395.0,5,4,5,14,Champions
14396.0,3,2,3,8,Cannot Lose
14397.0,5,5,5,15,Champions
14400.0,2,1,3,6,About to Sleep
14401.0,5,5,5,15,Champions
14403.0,2,3,4,9,Need Attention
14404.0,3,4,4,11,Potential Loyalists
14406.0,2,1,1,4,Hibernating
14407.0,2,4,5,11,At Risk
14408.0,5,4,5,14,Champions
14409.0,3,4,5,12,Potential Loyalists
14410.0,2,4,4,10,At Risk
14411.0,1,1,4,6,About to Sleep
14412.0,3,2,3,8,Cannot Lose
14413.0,1,1,1,3,Hibernating
14414.0,2,4,4,10,At Risk
14415.0,5,5,5,15,Champions
14416.0,4,2,3,9,Cannot Lose
14418.0,5,3,4,12,Loyal Customers
14419.0,5,4,4,13,Champions
14420.0,2,1,2,5,Hibernating
14421.0,3,2,3,8,Cannot Lose
14422.0,5,4,5,14,Champions
14423.0,1,1,2,4,Hibernating
14424.0,4,1,2,7,New Customers
14426.0,4,4,5,13,Champions
14427.0,3,2,2,7,Promising
14428.0,5,3,4,12,Loyal Customers
14431.0,1,1,2,4,Hibernating
14432.0,5,4,5,14,Champions
14434.0,4,4,4,12,Loyal Customers
14436.0,2,1,1,4,Hibernating
14437.0,1,1,1,3,Hibernating
14438.0,1,1,1,3,Hibernating
14439.0,1,1,5,7,About to Sleep
14440.0,5,3,5,13,Champions
14441.0,5,3,4,12,Loyal Customers
14442.0,1,2,4,7,About to Sleep
14443.0,3,3,4,10,Potential Loyalists
14446.0,5,3,4,12,Loyal Customers
14447.0,4,3,4,11,Loyal Customers
14448.0,5,2,2,9,New Customers
14449.0,4,3,3,10,Potential Loyalists
14450.0,1,3,2,6,Cannot Lose
14451.0,3,2,3,8,Cannot Lose
14452.0,5,2,2,9,New Customers
14453.0,1,1,1,3,Hibernating
14456.0,5,4,5,14,Champions
14457.0,1,1,1,3,Hibernating
14459.0,2,1,4,7,About to Sleep
14460.0,2,3,2,7,Cannot Lose
14461.0,2,3,5,10,Need Attention
14462.0,3,5,4,12,Potential Loyalists
14463.0,2,3,3,8,Need Attention
14465.0,1,3,4,8,Need Attention
14466.0,4,4,5,13,Champions
14467.0,4,3,3,10,Potential Loyalists
14470.0,5,2,2,9,New Customers
14472.0,2,4,4,10,At Risk
14473.0,2,2,1,5,Hibernating
14474.0,3,1,3,7,Cannot Lose
14475.0,3,3,4,10,Potential Loyalists
14476.0,1,1,1,3,Hibernating
14477.0,4,3,4,11,Loyal Customers
14479.0,1,2,2,5,Hibernating
14480.0,5,1,2,8,New Customers
14481.0,2,2,3,7,About to Sleep
14482.0,4,4,5,13,Champions
14483.0,1,1,1,3,Hibernating
14484.0,3,1,2,6,Promising
14485.0,3,1,1,5,Promising
14487.0,4,4,4,12,Loyal Customers
14488.0,3,1,4,8,Cannot Lose
14489.0,1,1,2,4,Hibernating
14491.0,2,2,2,6,Hibernating
14493.0,5,3,5,13,Champions
14494.0,4,1,1,6,New Customers
14495.0,3,2,1,6,Promising
14496.0,1,2,3,6,About to Sleep
14497.0,1,1,2,4,Hibernating
14498.0,3,3,4,10,Potential Loyalists
14499.0,4,3,3,10,Potential Loyalists
14500.0,2,3,2,7,Cannot Lose
14501.0,1,2,2,5,Hibernating
14502.0,4,5,5,14,Champions
14503.0,5,4,5,14,Champions
14504.0,3,3,3,9,Potential Loyalists
14505.0,4,4,5,13,Champions
14506.0,4,3,4,11,Loyal Customers
14507.0,4,4,4,12,Loyal Customers
14508.0,4,2,2,8,New Customers
14511.0,5,3,4,12,Loyal Customers
14512.0,1,2,2,5,Hibernating
14513.0,2,3,2,7,Cannot Lose
14514.0,3,3,4,10,Potential Loyalists
14515.0,4,4,5,13,Champions
14517.0,3,2,2,7,Promising
14518.0,3,1,1,5,Promising
14520.0,5,2,2,9,New Customers
14522.0,4,3,4,11,Loyal Customers
14523.0,2,1,1,4,Hibernating
14524.0,4,4,4,12,Loyal Customers
14525.0,4,4,5,13,Champions
14527.0,5,5,5,15,Champions
14528.0,3,1,2,6,Promising
14529.0,3,3,3,9,Potential Loyalists
14530.0,4,4,5,13,Champions
14532.0,1,3,4,8,Need Attention
14533.0,4,4,4,12,Loyal Customers
14534.0,5,5,5,15,Champions
14535.0,3,3,5,11,Potential Loyalists
14536.0,1,1,1,3,Hibernating
14537.0,3,1,2,6,Promising
14538.0,3,2,2,7,Promising
14539.0,4,2,3,9,Cannot Lose
14540.0,5,3,4,12,Loyal Customers
14541.0,3,4,4,11,Potential Loyalists
14542.0,1,1,1,3,Hibernating
14543.0,4,5,5,14,Champions
14544.0,4,2,5,11,Loyal Customers
14546.0,5,3,5,13,Champions
14547.0,5,4,5,14,Champions
14548.0,2,2,3,7,About to Sleep
14549.0,1,1,2,4,Hibernating
14550.0,5,2,3,10,Cannot Lose
14551.0,4,2,1,7,New Customers
14552.0,2,1,1,4,Hibernating
14553.0,4,3,3,10,Potential Loyalists
14554.0,5,3,5,13,Champions
14555.0,3,2,2,7,Promising
14557.0,2,1,3,6,About to Sleep
14560.0,5,5,5,15,Champions
14561.0,2,3,4,9,Need Attention
14562.0,5,5,5,15,Champions
14565.0,2,3,5,10,Need Attention
14566.0,2,1,4,7,About to Sleep
14567.0,3,2,4,9,Cannot Lose
14569.0,5,1,1,7,New Customers
14570.0,1,2,1,4,Hibernating
14572.0,5,4,5,14,Champions
14573.0,2,4,4,10,At Risk
14576.0,1,1,1,3,Hibernating
14577.0,5,3,3,11,Potential Loyalists
14578.0,5,1,1,7,New Customers
14581.0,4,1,1,6,New Customers
14582.0,3,1,1,5,Promising
14583.0,5,3,4,12,Loyal Customers
14584.0,2,3,4,9,Need Attention
14585.0,3,1,1,5,Promising
14586.0,1,1,1,3,Hibernating
14587.0,4,4,4,12,Loyal Customers
14589.0,1,1,1,3,Hibernating
14591.0,4,3,4,11,Loyal Customers
14592.0,3,3,3,9,Potential Loyalists
14593.0,4,3,3,10,Potential Loyalists
14594.0,5,2,2,9,New Customers
14595.0,4,4,4,12,Loyal Customers
14597.0,5,2,3,10,Cannot Lose
14598.0,3,1,1,5,Promising
14600.0,1,1,2,4,Hibernating
14601.0,5,1,1,7,New Customers
14603.0,1,1,3,5,About to Sleep
14606.0,5,5,5,15,Champions
14607.0,4,5,5,14,Champions
14608.0,5,3,4,12,Loyal Customers
14616.0,1,3,2,6,Cannot Lose
14618.0,5,3,3,11,Potential Loyalists
14619.0,1,1,2,4,Hibernating
14620.0,1,2,2,5,Hibernating
14621.0,5,3,4,12,Loyal Customers
14622.0,1,1,2,4,Hibernating
14623.0,4,3,3,10,Potential Loyalists
14624.0,3,2,1,6,Promising
14625.0,1,2,3,6,About to Sleep
14626.0,4,3,5,12,Loyal Customers
14628.0,2,2,3,7,About to Sleep
14629.0,5,2,4,11,Loyal Customers
14631.0,3,3,4,10,Potential Loyalists
14632.0,1,1,1,3,Hibernating
14633.0,1,1,2,4,Hibernating
14636.0,3,2,3,8,Cannot Lose
14638.0,3,1,2,6,Promising
14639.0,3,4,5,12,Potential Loyalists
14640.0,4,4,5,13,Champions
14641.0,4,1,1,6,New Customers
14642.0,3,1,1,5,Promising
14643.0,2,2,3,7,About to Sleep
14644.0,3,2,3,8,Cannot Lose
14645.0,2,2,3,7,About to Sleep
14646.0,5,5,5,15,Champions
14647.0,1,1,1,3,Hibernating
14649.0,5,3,4,12,Loyal Customers
14651.0,3,2,3,8,Cannot Lose
14652.0,2,1,1,4,Hibernating
14653.0,5,4,4,13,Champions
14655.0,5,3,4,12,Loyal Customers
14656.0,2,2,2,6,Hibernating
14657.0,4,3,3,10,Potential Loyalists
14658.0,5,2,2,9,New Customers
14659.0,5,4,5,14,Champions
14660.0,2,2,2,6,Hibernating
14661.0,4,1,1,6,New Customers
14662.0,4,3,3,10,Potential Loyalists
14664.0,4,2,3,9,Cannot Lose
14665.0,3,3,4,10,Potential Loyalists
14666.0,4,1,1,6,New Customers
14667.0,5,5,5,15,Champions
14669.0,1,3,4,8,Need Attention
14670.0,1,2,2,5,Hibernating
14672.0,1,2,3,6,About to Sleep
14673.0,5,3,4,12,Loyal Customers
14675.0,4,1,3,8,Cannot Lose
14676.0,4,4,5,13,Champions
14680.0,4,5,5,14,Champions
14681.0,3,3,3,9,Potential Loyalists
14682.0,1,2,1,4,Hibernating
14684.0,4,3,4,11,Loyal Customers
14687.0,2,1,3,6,About to Sleep
14688.0,5,5,5,15,Champions
14689.0,1,1,1,3,Hibernating
14690.0,3,2,2,7,Promising
14691.0,4,3,5,12,Loyal Customers
14692.0,2,3,3,8,Need Attention
14693.0,1,1,1,3,Hibernating
14696.0,5,4,5,14,Champions
14697.0,1,2,1,4,Hibernating
14698.0,5,3,4,12,Loyal Customers
14699.0,1,1,1,3,Hibernating
14700.0,4,3,5,12,Loyal Customers
14701.0,5,4,5,14,Champions
14702.0,5,5,5,15,Champions
14703.0,4,1,2,7,New Customers
14704.0,5,4,4,13,Champions
14705.0,1,1,1,3,Hibernating
14708.0,5,3,4,12,Loyal Customers
14709.0,4,5,5,14,Champions
14710.0,4,3,3,10,Potential Loyalists
14711.0,5,5,5,15,Champions
14712.0,4,3,3,10,Potential Loyalists
14713.0,5,5,5,15,Champions
14714.0,4,1,1,6,New Customers
14715.0,4,3,3,10,Potential Loyalists
14716.0,3,2,2,7,Promising
14719.0,5,3,4,12,Loyal Customers
14720.0,5,3,3,11,Potential Loyalists
14722.0,2,1,1,4,Hibernating
14723.0,5,4,4,13,Champions
14725.0,4,1,3,8,Cannot Lose
14727.0,1,1,2,4,Hibernating
14729.0,1,1,2,4,Hibernating
14730.0,5,4,4,13,Champions
14731.0,3,3,2,8,Cannot Lose
14732.0,5,4,5,14,Champions
14733.0,4,5,5,14,Champions
14735.0,5,5,5,15,Champions
14737.0,5,3,4,12,Loyal Customers
14738.0,3,4,4,11,Potential Loyalists
14739.0,5,4,5,14,Champions
14740.0,1,3,4,8,Need Attention
14741.0,5,4,4,13,Champions
14744.0,4,4,4,12,Loyal Customers
14745.0,2,3,4,9,Need Attention
14747.0,1,1,2,4,Hibernating
14748.0,4,3,4,11,Loyal Customers
14752.0,3,1,2,6,Promising
14753.0,2,1,3,6,About to Sleep
14754.0,3,2,3,8,Cannot Lose
14755.0,5,5,5,15,Champions
14756.0,4,1,3,8,Cannot Lose
14757.0,2,1,2,5,Hibernating
14758.0,2,3,4,9,Need Attention
14759.0,5,3,4,12,Loyal Customers
14760.0,1,1,1,3,Hibernating
14761.0,3,2,2,7,Promising
14762.0,1,1,2,4,Hibernating
14764.0,3,1,2,6,Promising
14765.0,4,3,2,9,Cannot Lose
14766.0,5,4,5,14,Champions
14768.0,4,2,1,7,New Customers
14769.0,5,4,5,14,Champions
14770.0,1,2,3,6,About to Sleep
14772.0,2,1,1,4,Hibernating
14775.0,3,3,4,10,Potential Loyalists
14776.0,3,5,5,13,Champions
14778.0,2,2,3,7,About to Sleep
14779.0,1,3,2,6,Cannot Lose
14780.0,3,2,2,7,Promising
14782.0,1,1,1,3,Hibernating
14784.0,4,2,2,8,New Customers
14785.0,5,2,1,8,New Customers
14788.0,5,2,3,10,Cannot Lose
14789.0,4,1,1,6,New Customers
14790.0,4,3,3,10,Potential Loyalists
14792.0,3,1,1,5,Promising
14793.0,4,1,1,6,New Customers
14794.0,5,4,4,13,Champions
14795.0,2,1,1,4,Hibernating
14796.0,5,5,5,15,Champions
14798.0,3,3,1,7,Cannot Lose
14799.0,3,1,1,5,Promising
14800.0,3,5,5,13,Champions
14801.0,3,1,1,5,Promising
14803.0,2,3,3,8,Need Attention
14804.0,5,1,2,8,New Customers
14805.0,4,3,3,10,Potential Loyalists
14806.0,2,1,1,4,Hibernating
14808.0,3,4,5,12,Potential Loyalists
14810.0,3,5,5,13,Champions
14813.0,1,2,1,4,Hibernating
14815.0,3,2,3,8,Cannot Lose
14816.0,1,1,1,3,Hibernating
14817.0,1,2,4,7,About to Sleep
14818.0,2,3,3,8,Need Attention
14819.0,3,2,2,7,Promising
14820.0,4,3,3,10,Potential Loyalists
14821.0,1,1,1,3,Hibernating
14823.0,1,3,2,6,Cannot Lose
14824.0,5,3,4,12,Loyal Customers
14825.0,5,5,5,15,Champions
14828.0,1,3,4,8,Need Attention
14829.0,4,3,3,10,Potential Loyalists
14830.0,3,1,1,5,Promising
14834.0,4,4,4,12,Loyal Customers
14836.0,5,3,1,9,Cannot Lose
14837.0,2,3,4,9,Need Attention
14840.0,1,1,1,3,Hibernating
14841.0,3,4,5,12,Potential Loyalists
14842.0,3,3,5,11,Potential Loyalists
14844.0,3,3,5,11,Potential Loyalists
14847.0,2,1,2,5,Hibernating
14849.0,4,5,5,14,Champions
14850.0,1,1,2,4,Hibernating
14851.0,4,2,3,9,Cannot Lose
14852.0,3,4,5,12,Potential Loyalists
14853.0,4,2,2,8,New Customers
14854.0,2,4,5,11,At Risk
14855.0,2,2,3,7,About to Sleep
14856.0,3,3,4,10,Potential Loyalists
14857.0,3,2,4,9,Cannot Lose
14859.0,5,3,4,12,Loyal Customers
14860.0,4,1,1,6,New Customers
14861.0,3,1,1,5,Promising
14862.0,4,2,3,9,Cannot Lose
14863.0,4,1,2,7,New Customers
14865.0,5,2,1,8,New Customers
14866.0,5,5,5,15,Champions
14867.0,1,3,3,7,Need Attention
14868.0,5,4,5,14,Champions
14869.0,5,2,3,10,Cannot Lose
14870.0,1,1,2,4,Hibernating
14871.0,5,3,3,11,Potential Loyalists
14873.0,1,1,3,5,About to Sleep
14875.0,2,2,4,8,About to Sleep
14878.0,5,4,4,13,Champions
14880.0,2,3,3,8,Need Attention
14881.0,4,1,2,7,New Customers
14882.0,4,2,3,9,Cannot Lose
14883.0,4,4,3,11,Loyal Customers
14885.0,2,1,3,6,About to Sleep
14886.0,1,1,2,4,Hibernating
14887.0,2,1,4,7,About to Sleep
14888.0,1,1,2,4,Hibernating
14889.0,1,1,1,3,Hibernating
14890.0,1,1,1,3,Hibernating
14891.0,2,2,3,7,About to Sleep
14893.0,5,2,4,11,Loyal Customers
14894.0,2,1,3,6,About to Sleep
14895.0,5,5,5,15,Champions
14896.0,1,2,2,5,Hibernating
14897.0,5,3,4,12,Loyal Customers
14898.0,4,4,4,12,Loyal Customers
14901.0,5,4,4,13,Champions
14902.0,4,1,2,7,New Customers
14903.0,4,3,5,12,Loyal Customers
14904.0,5,2,4,11,Loyal Customers
14905.0,2,2,3,7,About to Sleep
14907.0,5,4,5,14,Champions
14908.0,2,1,2,5,Hibernating
14910.0,5,3,2,10,Cannot Lose
14911.0,5,5,5,15,Champions
14912.0,4,2,3,9,Cannot Lose
14913.0,3,3,4,10,Potential Loyalists
14915.0,2,2,2,6,Hibernating
14916.0,3,3,4,10,Potential Loyalists
14918.0,2,2,4,8,About to Sleep
14920.0,1,2,4,7,About to Sleep
14921.0,4,2,4,10,Loyal Customers
14923.0,3,1,3,7,Cannot Lose
14924.0,1,1,1,3,Hibernating
14929.0,4,1,1,6,New Customers
14930.0,2,3,5,10,Need Attention
14931.0,5,3,4,12,Loyal Customers
14932.0,1,1,2,4,Hibernating
14934.0,2,2,4,8,About to Sleep
14935.0,1,1,4,6,About to Sleep
14936.0,3,4,5,12,Potential Loyalists
14937.0,3,3,4,10,Potential Loyalists
14944.0,4,5,5,14,Champions
14946.0,4,1,1,6,New Customers
14947.0,2,2,2,6,Hibernating
14948.0,4,4,4,12,Loyal Customers
14950.0,4,1,2,7,New Customers
14951.0,2,1,2,5,Hibernating
14952.0,3,5,5,13,Champions
14953.0,4,1,2,7,New Customers
14954.0,5,1,2,8,New Customers
14957.0,1,1,1,3,Hibernating
14958.0,2,3,3,8,Need Attention
14959.0,3,3,3,9,Potential Loyalists
14960.0,5,2,1,8,New Customers
14961.0,5,4,5,14,Champions
14962.0,1,1,1,3,Hibernating
14963.0,5,3,4,12,Loyal Customers
14964.0,1,1,1,3,Hibernating
14965.0,2,2,3,7,About to Sleep
14966.0,4,1,1,6,New Customers
14967.0,3,1,2,6,Promising
14968.0,4,1,1,6,New Customers
14970.0,3,3,4,10,Potential Loyalists
14971.0,3,3,4,10,Potential Loyalists
14972.0,2,1,1,4,Hibernating
14973.0,2,3,3,8,Need Attention
14974.0,3,1,1,5,Promising
14975.0,3,1,2,6,Promising
14976.0,3,4,3,10,Potential Loyalists
14978.0,2,3,4,9,Need Attention
14981.0,1,1,1,3,Hibernating
14984.0,4,2,1,7,New Customers
14985.0,1,2,2,5,Hibernating
14987.0,4,2,2,8,New Customers
14988.0,1,1,2,4,Hibernating
14995.0,3,2,1,6,Promising
14997.0,3,3,3,9,Potential Loyalists
14998.0,2,2,2,6,Hibernating
15000.0,3,1,3,7,Cannot Lose
15002.0,2,3,4,9,Need Attention
15004.0,2,1,4,7,About to Sleep
15005.0,4,5,5,14,Champions
15006.0,3,1,3,7,Cannot Lose
15007.0,2,1,1,4,Hibernating
15009.0,5,3,4,12,Loyal Customers
15010.0,3,1,2,6,Promising
15012.0,3,2,2,7,Promising
15014.0,3,2,2,7,Promising
15016.0,2,1,1,4,Hibernating
15017.0,3,1,1,5,Promising
15018.0,3,3,3,9,Potential Loyalists
15019.0,1,1,2,4,Hibernating
15021.0,5,4,4,13,Champions
15022.0,5,3,3,11,Potential Loyalists
15023.0,5,5,5,15,Champions
15024.0,5,4,4,13,Champions
15025.0,3,1,2,6,Promising
15026.0,2,3,2,7,Cannot Lose
15027.0,4,3,4,11,Loyal Customers
15028.0,5,3,3,11,Potential Loyalists
15030.0,3,2,3,8,Cannot Lose
15031.0,5,3,3,11,Potential Loyalists
15032.0,1,3,5,9,Need Attention
15033.0,5,4,5,14,Champions
15034.0,4,4,5,13,Champions
15035.0,2,1,2,5,Hibernating
15036.0,2,3,2,7,Cannot Lose
15038.0,3,4,3,10,Potential Loyalists
15039.0,5,5,5,15,Champions
15041.0,2,1,1,4,Hibernating
15042.0,1,1,1,3,Hibernating
15043.0,4,1,3,8,Cannot Lose
15044.0,4,5,5,14,Champions
15045.0,2,2,3,7,About to Sleep
15046.0,5,5,5,15,Champions
15047.0,1,1,2,4,Hibernating
15048.0,3,3,2,8,Cannot Lose
15049.0,1,1,1,3,Hibernating
15050.0,4,3,4,11,Loyal Customers
15051.0,4,3,4,11,Loyal Customers
15052.0,1,1,1,3,Hibernating
15053.0,5,3,3,11,Potential Loyalists
15054.0,5,2,2,9,New Customers
15057.0,1,2,4,7,About to Sleep
15058.0,4,5,5,14,Champions
15059.0,3,4,4,11,Potential Loyalists
15060.0,5,3,2,10,Cannot Lose
15061.0,5,5,5,15,Champions
15062.0,3,3,4,10,Potential Loyalists
15063.0,1,1,2,4,Hibernating
15065.0,3,3,5,11,Potential Loyalists
15066.0,3,1,3,7,Cannot Lose
15067.0,2,3,4,9,Need Attention
15068.0,3,2,3,8,Cannot Lose
15069.0,2,1,4,7,About to Sleep
15070.0,1,1,1,3,Hibernating
15071.0,2,2,4,8,About to Sleep
15073.0,5,3,4,12,Loyal Customers
15074.0,2,1,3,6,About to Sleep
15075.0,2,1,3,6,About to Sleep
15076.0,2,1,3,6,About to Sleep
15078.0,5,5,5,15,Champions
15079.0,1,3,3,7,Need Attention
15081.0,4,3,3,10,Potential Loyalists
15083.0,1,1,1,3,Hibernating
15087.0,1,1,2,4,Hibernating
15088.0,4,2,4,10,Loyal Customers
15089.0,5,4,5,14,Champions
15090.0,1,1,2,4,Hibernating
15091.0,3,1,2,6,Promising
15092.0,1,2,2,5,Hibernating
15093.0,4,4,5,13,Champions
15095.0,2,3,4,9,Need Attention
15096.0,3,1,1,5,Promising
15097.0,5,1,2,8,New Customers
15098.0,1,1,2,4,Hibernating
15099.0,2,1,2,5,Hibernating
15100.0,1,3,3,7,Need Attention
15101.0,5,2,2,9,New Customers
15103.0,4,2,3,9,Cannot Lose
15104.0,1,2,4,7,About to Sleep
15105.0,4,4,5,13,Champions
15106.0,4,3,4,11,Loyal Customers
15107.0,1,4,2,7,Cannot Lose
15108.0,2,3,4,9,Need Attention
15109.0,1,1,3,5,About to Sleep
15110.0,4,3,4,11,Loyal Customers
15111.0,4,3,4,11,Loyal Customers
15113.0,5,3,5,13,Champions
15114.0,4,4,5,13,Champions
15115.0,4,1,2,7,New Customers
15116.0,4,3,4,11,Loyal Customers
15117.0,4,3,4,11,Loyal Customers
15119.0,1,1,2,4,Hibernating
15120.0,2,1,2,5,Hibernating
15121.0,3,2,2,7,Promising
15122.0,2,3,4,9,Need Attention
15123.0,5,2,5,12,Loyal Customers
15124.0,4,2,1,7,New Customers
15125.0,4,5,5,14,Champions
15127.0,3,1,2,6,Promising
15128.0,3,3,4,10,Potential Loyalists
15129.0,3,5,5,13,Champions
15130.0,2,1,2,5,Hibernating
15132.0,4,3,4,11,Loyal Customers
15133.0,2,3,4,9,Need Attention
15134.0,4,4,4,12,Loyal Customers
15135.0,1,1,1,3,Hibernating
15136.0,5,3,4,12,Loyal Customers
15139.0,1,2,1,4,Hibernating
15140.0,3,4,5,12,Potential Loyalists
15142.0,3,1,3,7,Cannot Lose
15143.0,1,1,2,4,Hibernating
15144.0,5,5,5,15,Champions
15145.0,5,3,4,12,Loyal Customers
15146.0,2,2,4,8,About to Sleep
15147.0,1,1,3,5,About to Sleep
15148.0,5,1,2,8,New Customers
15149.0,2,1,3,6,About to Sleep
15150.0,4,4,5,13,Champions
15152.0,5,5,5,15,Champions
15153.0,4,1,2,7,New Customers
15154.0,2,1,2,5,Hibernating
15156.0,5,3,4,12,Loyal Customers
15157.0,5,3,4,12,Loyal Customers
15158.0,3,1,2,6,Promising
15159.0,5,5,5,15,Champions
15160.0,1,1,1,3,Hibernating
15163.0,4,2,2,8,New Customers
15164.0,3,3,3,9,Potential Loyalists
15165.0,1,1,3,5,About to Sleep
15167.0,1,1,1,3,Hibernating
15168.0,4,1,1,6,New Customers
15171.0,1,1,4,6,About to Sleep
15172.0,5,3,4,12,Loyal Customers
15174.0,1,1,1,3,Hibernating
15175.0,3,1,1,5,Promising
15178.0,1,1,1,3,Hibernating
15179.0,4,3,5,12,Loyal Customers
15180.0,1,1,1,3,Hibernating
15181.0,3,3,3,9,Potential Loyalists
15182.0,2,2,3,7,About to Sleep
15184.0,4,2,2,8,New Customers
15185.0,3,1,2,6,Promising
15186.0,4,2,2,8,New Customers
15187.0,5,5,5,15,Champions
15189.0,5,5,5,15,Champions
15192.0,2,3,4,9,Need Attention
15193.0,3,1,3,7,Cannot Lose
15194.0,5,5,5,15,Champions
15197.0,5,3,4,12,Loyal Customers
15198.0,2,2,1,5,Hibernating
15199.0,3,3,4,10,Potential Loyalists
15201.0,2,3,4,9,Need Attention
15203.0,4,4,4,12,Loyal Customers
15204.0,1,1,2,4,Hibernating
15205.0,2,2,3,7,About to Sleep
15206.0,5,3,2,10,Cannot Lose
15208.0,5,3,3,11,Potential Loyalists
15210.0,1,1,2,4,Hibernating
15211.0,3,2,3,8,Cannot Lose
15212.0,1,1,1,3,Hibernating
15213.0,1,2,2,5,Hibernating
15214.0,5,4,4,13,Champions
15215.0,3,3,3,9,Potential Loyalists
15216.0,2,1,1,4,Hibernating
15218.0,5,5,5,15,Champions
15219.0,2,1,2,5,Hibernating
15220.0,3,4,4,11,Potential Loyalists
15221.0,1,1,2,4,Hibernating
15222.0,1,1,3,5,About to Sleep
15223.0,1,2,3,6,About to Sleep
15224.0,1,2,2,5,Hibernating
15225.0,1,1,2,4,Hibernating
15226.0,1,1,1,3,Hibernating
15227.0,3,3,4,10,Potential Loyalists
15228.0,3,3,5,11,Potential Loyalists
15230.0,1,2,2,5,Hibernating
15232.0,2,2,3,7,About to Sleep
15234.0,1,1,1,3,Hibernating
15235.0,1,5,5,11,At Risk
15236.0,1,1,2,4,Hibernating
15237.0,5,3,4,12,Loyal Customers
15238.0,4,3,4,11,Loyal Customers
15239.0,5,2,3,10,Cannot Lose
15240.0,3,3,4,10,Potential Loyalists
15241.0,3,4,4,11,Potential Loyalists
15243.0,2,1,2,5,Hibernating
15244.0,3,2,3,8,Cannot Lose
15245.0,2,3,5,10,Need Attention
15246.0,1,2,3,6,About to Sleep
15247.0,2,1,2,5,Hibernating
15249.0,4,5,5,14,Champions
15251.0,5,5,5,15,Champions
15252.0,3,2,3,8,Cannot Lose
15253.0,4,3,3,10,Potential Loyalists
15254.0,2,1,2,5,Hibernating
15255.0,3,1,3,7,Cannot Lose
15256.0,2,1,1,4,Hibernating
15257.0,1,1,1,3,Hibernating
15258.0,2,2,3,7,About to Sleep
15260.0,2,4,4,10,At Risk
15261.0,2,1,2,5,Hibernating
15262.0,1,1,1,3,Hibernating
15263.0,2,1,1,4,Hibernating
15264.0,3,1,2,6,Promising
15265.0,2,2,4,8,About to Sleep
15266.0,1,1,1,3,Hibernating
15267.0,4,3,4,11,Loyal Customers
15269.0,4,1,1,6,New Customers
15270.0,4,4,5,13,Champions
15271.0,5,5,5,15,Champions
15272.0,3,2,3,8,Cannot Lose
15274.0,5,2,3,10,Cannot Lose
15275.0,3,1,3,7,Cannot Lose
15276.0,3,1,1,5,Promising
15277.0,3,1,2,6,Promising
15279.0,1,1,2,4,Hibernating
15280.0,2,1,1,4,Hibernating
15281.0,3,4,5,12,Potential Loyalists
15286.0,3,1,1,5,Promising
15287.0,4,2,3,9,Cannot Lose
15288.0,3,3,5,11,Potential Loyalists
15289.0,4,3,4,11,Loyal Customers
15290.0,5,5,5,15,Champions
15291.0,4,5,5,14,Champions
15292.0,1,1,1,3,Hibernating
15296.0,3,4,5,12,Potential Loyalists
15297.0,5,3,3,11,Potential Loyalists
15298.0,5,5,5,15,Champions
15299.0,3,3,5,11,Potential Loyalists
15300.0,3,1,3,7,Cannot Lose
15301.0,3,5,5,13,Champions
15303.0,1,1,3,5,About to Sleep
15304.0,3,4,3,10,Potential Loyalists
15306.0,3,3,4,10,Potential Loyalists
15307.0,2,1,1,4,Hibernating
